chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name	closest feature	distance	within bflag	go=peroxisome organization
chr6	73696101	73696584	484	73696369	63	49.3569	11.6864	45.7409	HEK293Ts4peaks_peak_6469	CD109	0.1395	1.0	
chr6	73715060	73715402	343	73715218	25	14.265	5.93655	10.9949	HEK293Ts4peaks_peak_6470	CD109	7.71		
chr6	73717850	73718210	361	73718087	26	15.1696	6.16488	11.8815	HEK293Ts4peaks_peak_6471	CD109	4.911		
chr6	75442254	75442589	336	75442258	18	4.79737	2.73141	2.00127	HEK293Ts4peaks_peak_6472	ENSG00000238156	12.5225		
chr6	75601890	75602533	644	75602037	22	9.29637	4.19981	6.1637	HEK293Ts4peaks_peak_6473	SENP6	0.0125	1.0	
chr6	75678130	75679536	1407	75678832	303	465.095	69.412	460.797	HEK293Ts4peaks_peak_6474	SENP6	0.022	1.0	
chr6	77968209	77968579	371	77968311	20	9.99798	4.79491	6.83974	HEK293Ts4peaks_peak_6475	MEI4	277.738		
chr6	78230970	78231256	287	78231196	16	5.42997	3.16015	2.54829	HEK293Ts4peaks_peak_6476	ENSG00000230309	374.923		
chr6	78617372	78617914	543	78617616	90	93.4552	20.7779	89.6424	HEK293Ts4peaks_peak_6477	ENSG00000230309	11.607		
chr6	79928514	79929318	805	79928827	126	147.768	28.9978	143.83	HEK293Ts4peaks_peak_6478	ELOVL4	18.637		
chr6	82197359	82197633	275	82197457	24	13.3765	5.70823	10.1249	HEK293Ts4peaks_peak_6479	IBTK	5.642		
chr6	83193251	83193566	316	83193492	14	5.54986	3.42494	2.64481	HEK293Ts4peaks_peak_6480	RWDD2A	0.0515	1.0	
chr6	83430952	83431382	431	83431173	22	9.29637	4.19981	6.1637	HEK293Ts4peaks_peak_6481	ME1	0.116	1.0	
chr6	85427750	85428103	354	85427872	24	13.3765	5.70823	10.1249	HEK293Ts4peaks_peak_6482	TPT1P6	0.0395	1.0	
chr6	85550179	85551629	1451	85550933	460	699.566	73.6964	695.086	HEK293Ts4peaks_peak_6483	SNX14	1.146		
chr6	85568897	85569283	387	85569100	24	13.3765	5.70823	10.1249	HEK293Ts4peaks_peak_6484	SNX14	0.607	1.0	
chr6	85643224	85643518	295	85643368	29	11.365	4.20681	8.16605	HEK293Ts4peaks_peak_6485	SYNCRIP	0.36	1.0	
chr6	88946735	88947053	319	88946899	23	6.37316	2.98716	3.39904	HEK293Ts4peaks_peak_6486	RNGTT	16.515		
chr6	95623685	95624348	664	95624078	48	34.8421	9.74322	31.3305	HEK293Ts4peaks_peak_6487	ENSG00000219549	8.9125		
chr6	96837273	96837641	369	96837467	31	13.5146	4.73694	10.2606	HEK293Ts4peaks_peak_6488	GPR63	0.02	1.0	
chr6	98947501	98947808	308	98947720	17	5.91891	3.28681	2.98578	HEK293Ts4peaks_peak_6489	FBXL4	0.2915	1.0	
chr6	100629748	100630357	610	100630046	178	224.171	37.0068	220.117	HEK293Ts4peaks_peak_6490	ENSG00000220695	99.7765		
chr6	106360296	106360683	388	106360452	14	4.45756	2.88222	1.70543	HEK293Ts4peaks_peak_6491	CRYBG1	0.2275	1.0	
chr6	106361039	106361369	331	106361055	14	4.66482	2.98262	1.88415	HEK293Ts4peaks_peak_6492	CRYBG1	0.487	1.0	
chr6	107114249	107114943	695	107114632	19	6.83407	3.49049	3.8321	HEK293Ts4peaks_peak_6493	BEND3	0.164	1.0	
chr6	107953534	107953893	360	107953769	30	9.69445	3.57395	6.5497	HEK293Ts4peaks_peak_6494	SEC63	3.6265		
chr6	107957911	107958404	494	107958171	61	33.9034	7.14789	30.3981	HEK293Ts4peaks_peak_6495	SEC63	0.0465	1.0	
chr6	108074105	108075053	949	108074486	331	429.724	44.8958	425.457	HEK293Ts4peaks_peak_6496	OSTM1	0.143	1.0	
chr6	108560700	108561166	467	108560997	46	22.5795	5.84985	19.1842	HEK293Ts4peaks_peak_6497	FOXO3	0.016	1.0	
chr6	109482601	109483748	1148	109483300	456	752.749	94.15	748.233	HEK293Ts4peaks_peak_6498	ZBTB24	0.0135	1.0	
chr6	109496179	109497489	1311	109497005	245	310.746	40.2229	306.592	HEK293Ts4peaks_peak_6499	ZBTB24-DT	8.928		
chr6	110100496	110102740	2245	110102004	3165	8036.85	722.89	8030.56	HEK293Ts4peaks_peak_6500	ENSG00000286691	61.377		
chr6	110537308	110537693	386	110537539	27	16.09	6.39321	12.7851	HEK293Ts4peaks_peak_6501	ENSG00000219559	25.1145		
chr6	111259240	111260031	792	111259640	344	504.751	62.9972	500.418	HEK293Ts4peaks_peak_6502	MFSD4B	0.0115	1.0	
chr6	112055272	112056291	1020	112055874	370	593.301	82.3786	588.899	HEK293Ts4peaks_peak_6503	CCN6	1.5615		
chr6	112292924	112293601	678	112293310	119	136.816	27.3995	132.899	HEK293Ts4peaks_peak_6504	ENSG00000216663	33.4865		
chr6	112411723	112412194	472	112411956	44	26.347	7.35784	22.9102	HEK293Ts4peaks_peak_6505	ENSG00000286914	15.5945		
chr6	116862235	116862803	569	116862519	68	63.1875	15.7547	59.4938	HEK293Ts4peaks_peak_6506	RFX6	14.693		
chr6	119767120	119767527	408	119767318	21	8.58136	4.01721	5.47809	HEK293Ts4peaks_peak_6507	MIR3144	247.8555		
chr6	119988282	119988795	514	119988505	50	34.8982	9.31263	31.3847	HEK293Ts4peaks_peak_6508	MIR3144	26.6405		
chr6	120805973	120806310	338	120806193	14	5.36492	3.33067	2.48981	HEK293Ts4peaks_peak_6509	COX6A1P3	24.9215		
chr6	121499355	121499660	306	121499409	23	12.1808	5.32907	8.96028	HEK293Ts4peaks_peak_6510	ENSG00000219784	19.5995		
chr6	124961912	124962399	488	124962224	22	11.6508	5.25157	8.44171	HEK293Ts4peaks_peak_6511	RNF217	0.2815	1.0	
chr6	125030834	125031141	308	125030881	15	6.23159	3.65326	3.26666	HEK293Ts4peaks_peak_6512	RNF217	14.3155		
chr6	125388601	125389277	677	125389212	25	6.14488	2.79168	3.19456	HEK293Ts4peaks_peak_6513	ENSG00000226409	56.192		
chr6	125790624	125790929	306	125790667	17	6.56034	3.57914	3.57295	HEK293Ts4peaks_peak_6514	NCOA7	0.1635	1.0	
chr6	126491404	126491986	583	126491690	93	97.7745	21.4629	93.9491	HEK293Ts4peaks_peak_6515	MIR588	7.064		
chr6	126922764	126923104	341	126922966	20	9.99798	4.79491	6.83974	HEK293Ts4peaks_peak_6516	ENSG00000286215	20.588		
chr6	129689080	129689726	647	129689411	85	81.8083	17.7798	78.0353	HEK293Ts4peaks_peak_6517	ARHGAP18	20.774		
chr6	129851158	129851502	345	129851332	26	15.1696	6.16488	11.8815	HEK293Ts4peaks_peak_6518	TMEM244	9.985		
chr6	130625049	130625446	398	130625264	28	17.0254	6.62154	13.7045	HEK293Ts4peaks_peak_6519	Y_RNA	51.1355		
chr6	131062997	131063583	587	131063180	22	9.15556	4.14066	6.03222	HEK293Ts4peaks_peak_6520	EPB41L2	0.013	1.0	
chr6	132678170	132678672	503	132678469	52	40.3141	10.9573	36.7602	HEK293Ts4peaks_peak_6521	HLFP1	3.536		
chr6	134392167	134392798	632	134392466	103	112.464	23.7462	108.599	HEK293Ts4peaks_peak_6522	CHCHD2P4	1.4175		
chr6	135129619	135130077	459	135129854	56	42.8504	10.9524	39.2788	HEK293Ts4peaks_peak_6523	HBS1L	26.792		
chr6	136792553	136792919	367	136792671	26	6.66296	2.89906	3.67089	HEK293Ts4peaks_peak_6524	MAP3K5	0.259	1.0	
chr6	138035065	138035671	607	138035409	62	44.8207	10.301	41.2354	HEK293Ts4peaks_peak_6525	RPSAP42	40.098		
chr6	138403761	138404126	366	138403996	44	20.9358	5.60092	17.5592	HEK293Ts4peaks_peak_6526	HEBP2	0.2795	1.0	
chr6	138745259	138746023	765	138745599	172	223.532	39.5009	219.478	HEK293Ts4peaks_peak_6527	CCDC28A-AS1	27.773		
chr6	139375350	139375704	355	139375567	24	9.96487	4.23368	6.8111	HEK293Ts4peaks_peak_6528	CITED2	0.879	1.0	
chr6	141031125	141031844	720	141031499	152	189.843	34.9343	185.836	HEK293Ts4peaks_peak_6529	ENSG00000275138	11.4585		
chr6	141746183	141746455	273	141746339	15	5.51015	3.29628	2.62342	HEK293Ts4peaks_peak_6530	RPS3AP23	109.816		
chr6	142151757	142152100	344	142151955	26	11.0309	4.41471	7.83968	HEK293Ts4peaks_peak_6531	VTA1	4.6655		
chr6	142288579	142291097	2519	142289896	1039	1899.97	153.951	1894.88	HEK293Ts4peaks_peak_6532	ADGRG6	12.016		
chr6	142821669	142822164	496	142821908	47	37.1449	10.9598	33.614	HEK293Ts4peaks_peak_6533	HIVEP2	15.1305		
chr6	142945515	142946096	582	142945780	65	47.4229	10.5509	43.8202	HEK293Ts4peaks_peak_6534	HIVEP2	0.2505	1.0	
chr6	142946990	142947695	706	142947565	18	8.42474	4.33825	5.32847	HEK293Ts4peaks_peak_6535	HIVEP2-DT	0.9365	1.0	
chr6	143402468	143402854	387	143402673	23	12.4547	5.45642	9.22774	HEK293Ts4peaks_peak_6536	ENSG00000270655	16.08		
chr6	143616807	143617183	377	143617034	17	6.86432	3.72136	3.85919	HEK293Ts4peaks_peak_6537	PHACTR2	8.81		
chr6	143992762	143993188	427	143992939	18	8.42474	4.33825	5.32847	HEK293Ts4peaks_peak_6538	ENSG00000276680	14.252		
chr6	144284732	144285986	1255	144285227	635	1027.68	94.1467	1022.99	HEK293Ts4peaks_peak_6539	UTRN	0.024	1.0	
chr6	147203599	147204060	462	147203779	18	6.55306	3.46941	3.56678	HEK293Ts4peaks_peak_6540	STXBP5	0.3505	1.0	
chr6	148326884	148328743	1860	148327803	575	1038.46	131.518	1033.78	HEK293Ts4peaks_peak_6541	SASH1	15.0245		
chr6	148397248	148397602	355	148397418	24	13.3765	5.70823	10.1249	HEK293Ts4peaks_peak_6542	SASH1	42.933		
chr6	148603227	148604023	797	148603621	189	252.96	43.3825	248.871	HEK293Ts4peaks_peak_6543	SNRPEP6	35.971		
chr6	149304451	149304972	522	149304820	34	22.4335	7.77157	19.04	HEK293Ts4peaks_peak_6544	FABP12P1	0.2835	1.0	
chr6	149543651	149543988	338	149543778	21	10.8149	5.02324	7.6298	HEK293Ts4peaks_peak_6545	PPIL4	2.2235		
chr6	149545985	149546880	896	149546579	58	43.6475	10.7734	40.0704	HEK293Ts4peaks_peak_6546	PPIL4	0.3895	1.0	
chr6	150577532	150577884	353	150577710	22	10.8073	4.86121	7.62582	HEK293Ts4peaks_peak_6547	PLEKHG1	22.175		
chr6	151057811	151058160	350	151058001	31	19.9173	7.30653	16.5548	HEK293Ts4peaks_peak_6548	ENSG00000232290	1.9285		
chr6	152236595	152237405	811	152236905	129	152.514	29.6828	148.567	HEK293Ts4peaks_peak_6549	SYNE1	11.163		
chr6	154615560	154615996	437	154615732	44	26.347	7.35784	22.9102	HEK293Ts4peaks_peak_6550	ENSG00000231316	9.824		
chr6	154634952	154635301	350	154635092	44	24.316	6.66132	20.9005	HEK293Ts4peaks_peak_6551	ENSG00000231316	29.1725		
chr6	155947847	155948160	314	155947917	14	5.5212	3.41026	2.63309	HEK293Ts4peaks_peak_6552	MIR1202	1.2065		
chr6	156693812	156694241	430	156693963	19	9.20096	4.56658	6.07231	HEK293Ts4peaks_peak_6553	H3P28	31.9765		
chr6	156935000	156935389	390	156935182	35	23.9575	8.21984	20.5454	HEK293Ts4peaks_peak_6554	ARID1B	0.2765	1.0	
chr6	157147178	157147812	635	157147403	29	17.443	6.60992	14.1162	HEK293Ts4peaks_peak_6555	ARID1B	1.234		
chr6	157310582	157310856	275	157310855	289	4.31398	1.26473	1.57752	HEK293Ts4peaks_peak_6556	LDHAL6FP	10.593		
chr6	158349966	158350353	388	158350073	24	6.24872	2.88221	3.28228	HEK293Ts4peaks_peak_6557	TULP4	36.7145		
chr6	158788842	158789115	274	158788966	25	10.1508	4.19163	6.98855	HEK293Ts4peaks_peak_6558	MIR3918	24.2255		
chr6	158802538	158802840	303	158802715	23	9.52901	4.17582	6.3898	HEK293Ts4peaks_peak_6559	EZR-AS1	15.29		
chr6	158896884	158897173	290	158896947	22	6.42418	3.07419	3.44802	HEK293Ts4peaks_peak_6560	LINC02901	1.8115		
chr6	158998375	158998866	492	158998402	16	6.93887	3.88159	3.92167	HEK293Ts4peaks_peak_6561	RSPH3	1.1605		
chr6	159068900	159069269	370	159069073	21	8.58136	4.01721	5.47809	HEK293Ts4peaks_peak_6562	ENSG00000285492	3.8115		
chr6	159234043	159234551	509	159234244	31	17.7469	6.36292	14.4162	HEK293Ts4peaks_peak_6563	FNDC1-IT1	6.489		
chr6	159404968	159405299	332	159405273	14	5.54986	3.42494	2.64481	HEK293Ts4peaks_peak_6564	LINC02529	18.1295		
chr6	159406314	159408412	2099	159407100	754	1357.28	137.863	1352.43	HEK293Ts4peaks_peak_6565	LINC02529	20.359		
chr6	162943122	162943968	847	162943668	74	70.0572	16.6534	66.3314	HEK293Ts4peaks_peak_6566	ENSG00000217557	14.003		
chr6	166058385	166058796	412	166058539	34	19.1183	6.39102	15.7657	HEK293Ts4peaks_peak_6567	GAPDHP72	0.0575	1.0	
chr6	166989744	166990055	312	166989928	26	12.3308	4.93022	9.10577	HEK293Ts4peaks_peak_6568	MIR3939	8.0125		
chr6	167118920	167119470	551	167119263	71	52.2852	10.8996	48.6516	HEK293Ts4peaks_peak_6569	CCR6	1.671		
chr6	167432978	167433991	1014	167433175	52	20.4562	4.71873	17.0868	HEK293Ts4peaks_peak_6570	TCP10L3	48.9745		
chr6	167590183	167591063	881	167590855	22	10.5722	4.75507	7.39787	HEK293Ts4peaks_peak_6571	ENSG00000287297	67.895		
chr6	167951253	167951751	499	167951485	58	37.7533	8.73374	34.2186	HEK293Ts4peaks_peak_6572	AFDN	0.402	1.0	
chr6	168370558	168370930	373	168370813	15	5.29498	3.19258	2.43126	HEK293Ts4peaks_peak_6573	ENSG00000260771	3.953		
chr6	168538273	168538634	362	168538599	16	6.18715	3.51462	3.23282	HEK293Ts4peaks_peak_6574	SMOC2	97.2695		
chr6	168614476	168614792	317	168614639	24	8.29164	3.59396	5.20551	HEK293Ts4peaks_peak_6575	SMOC2	38.411		
chr6	168789198	168791445	2248	168790583	296	413.468	53.4685	409.216	HEK293Ts4peaks_peak_6576	ENSG00000280665	30.1015		
chr6	170087414	170087694	281	170087565	38	6.96666	2.48277	3.94817	HEK293Ts4peaks_peak_6577	ENSG00000287823	0.468	1.0	
chr6	170146029	170146331	303	170146178	68	14.0723	2.87241	10.8083	HEK293Ts4peaks_peak_6578	ENSG00000289623	1.015		
chr6	170295959	170296668	710	170296341	67	58.325	14.0585	54.6565	HEK293Ts4peaks_peak_6579	FAM120B	0.9925	1.0	
chr6_GL000250v2_alt	1205635	1206781	1147	1206188	318	494.574	72.837	490.25	HEK293Ts4peaks_peak_6580				
chr6_GL000251v2_alt	1426886	1428519	1634	1427867	342	542.37	78.3169	538.007	HEK293Ts4peaks_peak_6581				
chr6_GL000251v2_alt	1966862	1967596	735	1967226	110	122.996	25.3445	119.106	HEK293Ts4peaks_peak_6582				
chr6_GL000251v2_alt	2291021	2291428	408	2291247	31	19.9173	7.30653	16.5548	HEK293Ts4peaks_peak_6583				
chr6_GL000251v2_alt	3492310	3492702	393	3492508	36	24.9979	8.44817	21.5752	HEK293Ts4peaks_peak_6584				
chr6_GL000252v2_alt	1203110	1204547	1438	1204006	320	498.528	73.2936	494.2	HEK293Ts4peaks_peak_6585				
chr6_GL000252v2_alt	1743075	1743589	515	1743359	54	45.4565	12.5581	41.8665	HEK293Ts4peaks_peak_6586				
chr6_GL000252v2_alt	3295323	3295767	445	3295593	49	39.4776	11.4165	35.9289	HEK293Ts4peaks_peak_6587				
chr6_GL000253v2_alt	1797430	1798139	710	1797731	99	106.536	22.8329	102.686	HEK293Ts4peaks_peak_6588				
chr6_GL000253v2_alt	2121540	2121971	432	2121778	37	26.0499	8.6765	22.6161	HEK293Ts4peaks_peak_6589				
chr6_GL000254v2_alt	1292026	1292999	974	1292533	336	530.351	76.9469	525.997	HEK293Ts4peaks_peak_6590				
chr6_GL000254v2_alt	3253090	3253389	300	3253254	19	9.20096	4.56658	6.07231	HEK293Ts4peaks_peak_6591				
chr6_GL000255v2_alt	1742255	1742917	663	1742589	105	115.453	24.2029	111.581	HEK293Ts4peaks_peak_6592				
chr6_GL000255v2_alt	2066392	2066844	453	2066634	36	24.9979	8.44817	21.5752	HEK293Ts4peaks_peak_6593				
chr6_GL000255v2_alt	3166986	3167293	308	3167171	24	13.3765	5.70823	10.1249	HEK293Ts4peaks_peak_6594				
chr6_GL000255v2_alt	3277166	3277638	473	3277422	43	32.5882	10.0465	29.0937	HEK293Ts4peaks_peak_6595				
chr6_GL000256v2_alt	1787841	1788586	746	1788252	230	326.546	52.744	322.375	HEK293Ts4peaks_peak_6596				
chr6_KI270797v1_alt	27046	27452	407	27200	22	11.6508	5.25157	8.44171	HEK293Ts4peaks_peak_6597				
chr6_KI270798v1_alt	23150	23933	784	23578	74	71.1773	17.1247	67.4467	HEK293Ts4peaks_peak_6598				
chr7	268942	272449	3508	270743	977	1747.62	140.951	1742.59	HEK293Ts4peaks_peak_6599	FAM20C	14.5005		
chr7	332462	332924	463	332713	26	11.0309	4.41471	7.83968	HEK293Ts4peaks_peak_6600	ENSG00000287342	0.479	1.0	
chr7	432087	432576	490	432279	43	22.3717	6.16999	18.9787	HEK293Ts4peaks_peak_6601	ENSG00000286710	6.8485		
chr7	496640	497136	497	496906	42	22.5367	6.36526	19.142	HEK293Ts4peaks_peak_6602	ENSG00000234471	0.77	1.0	
chr7	522274	522550	277	522341	19	4.89247	2.70457	2.07107	HEK293Ts4peaks_peak_6603	PDGFA-DT	0.067	1.0	
chr7	636052	636450	399	636238	37	16.7967	5.13867	13.481	HEK293Ts4peaks_peak_6604	PRKAR1B-AS1	33.459		
chr7	834176	834677	502	834446	36	24.9979	8.44817	21.5752	HEK293Ts4peaks_peak_6605	SUN1	1.4715		
chr7	868115	868766	652	868335	50	25.9742	6.34771	22.5428	HEK293Ts4peaks_peak_6606	SUN1	0.0335	1.0	
chr7	1169213	1169624	412	1169420	19	8.93893	4.4409	5.82373	HEK293Ts4peaks_peak_6607	ZFAND2A	8.6595		
chr7	1504295	1505180	886	1504935	25	10.305	4.2512	7.13725	HEK293Ts4peaks_peak_6608	INTS1	0.3485	1.0	
chr7	1514015	1514378	364	1514194	21	8.27323	3.88707	5.18867	HEK293Ts4peaks_peak_6609	ENSG00000231927	4.7695		
chr7	2559788	2560318	531	2560165	21	7.5684	3.59717	4.51942	HEK293Ts4peaks_peak_6610	IQCE	0.626	1.0	
chr7	2619938	2623235	3298	2621310	840	1416.56	112.408	1411.67	HEK293Ts4peaks_peak_6611	ENSG00000289352	0.6495	1.0	
chr7	2664509	2664888	380	2664848	14	4.77298	3.03549	1.97907	HEK293Ts4peaks_peak_6612	TTYH3	11.8735		
chr7	2856891	2857361	471	2857190	30	17.052	6.25118	13.7308	HEK293Ts4peaks_peak_6613	GNA12	12.818		
chr7	4641787	4642192	406	4642098	24	8.04928	3.50568	4.97275	HEK293Ts4peaks_peak_6614	ENSG00000286874	0.2585	1.0	
chr7	4918647	4920161	1515	4919496	54	42.6201	11.3708	39.05	HEK293Ts4peaks_peak_6615	RADIL	35.688		
chr7	5045841	5046369	529	5046156	24	12.9434	5.50827	9.70412	HEK293Ts4peaks_peak_6616	RBAK-RBAKDN	0.194	1.0	
chr7	5251280	5251619	340	5251447	24	10.7989	4.57282	7.61751	HEK293Ts4peaks_peak_6617	WIPI2	22.0415		
chr7	5434514	5437377	2864	5436008	1136	2120.82	168.309	2115.65	HEK293Ts4peaks_peak_6618	LINC02983	7.0185		
chr7	5479376	5480631	1256	5480348	87	77.1813	15.4526	73.426	HEK293Ts4peaks_peak_6619	ENSG00000230733	4.1995		
chr7	5523728	5524007	280	5523797	27	7.90473	3.22808	4.83514	HEK293Ts4peaks_peak_6620	ACTB	4.2305		
chr7	5529442	5530578	1137	5530365	21	5.31147	2.73823	2.44287	HEK293Ts4peaks_peak_6621	ACTB	0.028	1.0	
chr7	5594015	5594560	546	5594295	67	34.5564	6.61187	31.047	HEK293Ts4peaks_peak_6622	FSCN1	0.2595	1.0	
chr7	5595828	5596194	367	5596013	28	10.4456	3.98821	7.27521	HEK293Ts4peaks_peak_6623	FSCN1	1.325		
chr7	5780861	5781584	724	5781513	21	6.67364	3.24439	3.68087	HEK293Ts4peaks_peak_6624	RNF216	0.3975	1.0	
chr7	5898659	5898989	331	5898805	26	9.91549	3.99679	6.76342	HEK293Ts4peaks_peak_6625	CCZ1	0.024	1.0	
chr7	6019795	6020087	293	6019950	29	10.9265	4.05685	7.73909	HEK293Ts4peaks_peak_6626	SNORA80D	3.064		
chr7	6160225	6160545	321	6160328	27	14.2234	5.56756	10.9566	HEK293Ts4peaks_peak_6627	CYTH3	9.836		
chr7	6696473	6696868	396	6696626	33	18.2234	6.20842	14.8842	HEK293Ts4peaks_peak_6628	ZNF12	4.2435		
chr7	6825924	6826442	519	6826198	23	9.25363	4.06433	6.12294	HEK293Ts4peaks_peak_6629	CCZ1B	0.022	1.0	
chr7	9844674	9845135	462	9844942	25	11.5473	4.74762	8.34361	HEK293Ts4peaks_peak_6630	ENSG00000270611	6.0195		
chr7	17423499	17423827	329	17423686	22	11.6508	5.25157	8.44171	HEK293Ts4peaks_peak_6631	LINC02888	17.59		
chr7	17939750	17940341	592	17940093	166	128.673	13.4822	124.772	HEK293Ts4peaks_peak_6632	SNX13	0.3855	1.0	
chr7	18099200	18099523	324	18099378	32	20.9084	7.53486	17.5322	HEK293Ts4peaks_peak_6633	HDAC9	11.4785		
chr7	18458493	18459130	638	18458772	70	65.8267	16.2114	62.1204	HEK293Ts4peaks_peak_6634	ENSG00000225000	28.0735		
chr7	20326465	20326915	451	20326637	21	10.8149	5.02324	7.6298	HEK293Ts4peaks_peak_6635	ITGB8	4.012		
chr7	22096711	22097103	393	22096946	30	18.9395	7.0782	15.5902	HEK293Ts4peaks_peak_6636	RAPGEF5	39.165		
chr7	23051047	23051446	400	23051233	21	10.8149	5.02324	7.6298	HEK293Ts4peaks_peak_6637	HYCC1	37.1165		
chr7	23120954	23121857	904	23121415	241	346.85	55.2556	342.659	HEK293Ts4peaks_peak_6638	KLHL7	3.5745		
chr7	23506077	23506366	290	23506240	22	11.2152	5.04812	8.02064	HEK293Ts4peaks_peak_6639	TRA2A	0.0135	1.0	
chr7	23535417	23536139	723	23535790	181	217.284	33.2333	213.239	HEK293Ts4peaks_peak_6640	TRA2A	3.737		
chr7	24573035	24573963	929	24573303	86	63.5564	11.3624	59.8613	HEK293Ts4peaks_peak_6641	PALS2	0.033	1.0	
chr7	24786660	24787348	689	24786978	86	72.8432	14.2252	69.1053	HEK293Ts4peaks_peak_6642	ENSG00000287093	8.492		
chr7	24968348	24968712	365	24968518	33	21.9123	7.76319	18.5232	HEK293Ts4peaks_peak_6643	OSBPL3	11.648		
chr7	27169588	27170165	578	27169654	28	6.92287	2.86863	3.91516	HEK293Ts4peaks_peak_6644	HOXA9	0.1395	1.0	
chr7	27235491	27235940	450	27235866	18	4.38833	2.56934	1.64374	HEK293Ts4peaks_peak_6645	ENSG00000253308	5.5125		
chr7	27238065	27238359	295	27238179	17	5.74679	3.21014	2.82676	HEK293Ts4peaks_peak_6646	ENSG00000253308	3.016		
chr7	27239512	27244031	4520	27241517	1575	3305.58	278.456	3300.02	HEK293Ts4peaks_peak_6647	ENSG00000253308	0.5435	1.0	
chr7	28853866	28854321	456	28853965	15	5.53404	3.30787	2.64318	HEK293Ts4peaks_peak_6648	CREB5	44.6845		
chr7	29807475	29807748	274	29807617	16	6.93887	3.88159	3.92167	HEK293Ts4peaks_peak_6649	WIPF3	1.1035		
chr7	29851021	29851459	439	29851225	53	33.325	8.17469	29.8254	HEK293Ts4peaks_peak_6650	WIPF3	44.732		
chr7	29918469	29920542	2074	29919354	332	515.784	73.3701	511.443	HEK293Ts4peaks_peak_6651	ENSG00000238906	6.9775		
chr7	30845908	30847473	1566	30846763	277	365.465	45.4551	361.257	HEK293Ts4peaks_peak_6652	ENSG00000250424	5.5825		
chr7	30864397	30867017	2621	30865654	519	865.747	99.9171	861.159	HEK293Ts4peaks_peak_6653	MINDY4	7.96		
chr7	31033087	31035107	2021	31033990	305	468.956	69.8475	464.655	HEK293Ts4peaks_peak_6654	ADCYAP1R1	18.211		
chr7	31079562	31079891	330	31079775	28	10.2515	3.92162	7.08605	HEK293Ts4peaks_peak_6655	ADCYAP1R1	7.2445		
chr7	31730759	31731696	938	31731160	146	162.481	26.8423	158.517	HEK293Ts4peaks_peak_6656	PPP1R17	35.2645		
chr7	32964842	32965136	295	32964974	25	11.5473	4.74762	8.34361	HEK293Ts4peaks_peak_6657	FKBP9	7.548		
chr7	35026907	35027289	383	35027115	27	14.7376	5.78878	11.4595	HEK293Ts4peaks_peak_6658	DPY19L1	9.128		
chr7	35401748	35402198	451	35401962	30	16.3455	5.95659	13.0373	HEK293Ts4peaks_peak_6659	ENSG00000286526	22.298		
chr7	36679545	36680032	488	36679755	71	67.1555	16.4397	63.4432	HEK293Ts4peaks_peak_6660	AOAH	18.4885		
chr7	38363546	38363905	360	38363685	48	27.9869	7.25344	24.535	HEK293Ts4peaks_peak_6661	TRGV2	0.2075	1.0	
chr7	39623243	39623836	594	39623661	42	18.2625	5.03942	14.9229	HEK293Ts4peaks_peak_6662	RALA	0.0255	1.0	
chr7	39833266	39833551	286	39833352	14	5.54986	3.42494	2.64481	HEK293Ts4peaks_peak_6663	SSBP3P1	0.1625	1.0	
chr7	39949820	39950329	510	39949851	29	9.04033	3.44514	5.92121	HEK293Ts4peaks_peak_6664	CDK13	0.0465	1.0	
chr7	39959414	39959698	285	39959562	15	5.51015	3.29628	2.62342	HEK293Ts4peaks_peak_6665	CDK13	7.805		
chr7	42911570	42911888	319	42911877	16	3.96652	2.5165	1.31711	HEK293Ts4peaks_peak_6666	C7orf25	0.181	1.0	
chr7	44029863	44030567	705	44030147	66	50.099	11.2462	46.4792	HEK293Ts4peaks_peak_6667	ENSG00000285596	8.763		
chr7	44081629	44082366	738	44081895	87	85.7185	18.6685	81.9313	HEK293Ts4peaks_peak_6668	POLM	0.4665	1.0	
chr7	44131160	44131536	377	44131345	40	28.6832	9.10383	25.2244	HEK293Ts4peaks_peak_6669	RNA5SP230	5.475		
chr7	44884691	44885059	369	44884930	24	8.54337	3.68681	5.44323	HEK293Ts4peaks_peak_6670	ENSG00000272768	0.078	1.0	
chr7	44955443	44956060	618	44955717	87	81.188	16.909	77.417	HEK293Ts4peaks_peak_6671	ENSG00000260997	5.1575		
chr7	44989569	44989841	273	44989738	22	10.1996	4.58934	7.03591	HEK293Ts4peaks_peak_6672	SNHG15	2.744		
chr7	45533519	45533801	283	45533696	17	7.67033	4.10992	4.61112	HEK293Ts4peaks_peak_6673	ENSG00000226999	1.021		
chr7	45812569	45812868	300	45812573	16	4.57925	2.77963	1.81009	HEK293Ts4peaks_peak_6674	ENSG00000226838	3.8385		
chr7	46596839	46599268	2430	46597975	589	934.404	87.3374	929.776	HEK293Ts4peaks_peak_6675	HMGN1P19	36.5605		
chr7	46680482	46682517	2036	46681446	269	399.491	61.6488	395.251	HEK293Ts4peaks_peak_6676	ENSG00000233539	15.6225		
chr7	47147159	47147466	308	47147321	14	5.54986	3.42494	2.64481	HEK293Ts4peaks_peak_6677	ENSG00000229192	68.1845		
